Employee_ID,Age,Experience,Monthly_Bonus,Department,Education,Promoted
53740,47.0,19.0,8541.0,Data,Bachelor,0
53741,24.0,2.0,6642.0,Data,Master,0
53742,31.0,3.0,12359.0,Software,Bachelor,0
53743,39.0,13.0,4592.0,Web,Master,0
53744,59.0,30.0,2000.0,Web,Bachelor,0
53745,33.0,8.0,7507.0,Data,PhD,1
53746,44.0,23.0,10004.0,AI,Master,1
53747,37.0,7.0,4180.0,Software,Bachelor,0
53748,26.0,4.0,4646.0,Data,Master,1
53749,21.0,0.0,8436.0,AI,Bachelor,0
53750,47.0,16.0,7535.0,Web,Master,1
53751,32.0,2.0,8873.0,Cloud,Bachelor,0
53752,26.0,5.0,9023.0,AI,Bachelor,0
53753,,30.0,5281.0,Cloud,Master,0
53754,42.0,12.0,8004.0,Data,Master,0
53755,55.0,28.0,5610.0,Data,PhD,1
53756,47.0,26.0,9428.0,Data,Bachelor,0
53757,35.0,11.0,10711.0,Web,Bachelor,0
53758,54.0,30.0,5936.0,AI,Master,0
53759,43.0,14.0,10036.0,AI,Bachelor,0
53760,54.0,26.0,8220.0,Data,Bachelor,0
53761,24.0,0.0,2253.0,Cloud,Master,0
53762,52.0,28.0,14747.0,AI,Bachelor,0
53763,23.0,0.0,5186.0,AI,Bachelor,0
53764,47.0,17.0,5600.0,Web,Bachelor,0
53765,24.0,2.0,8526.0,Software,PhD,0
53766,57.0,30.0,,AI,Master,1
53767,47.0,17.0,5600.0,AI,Master,1
53768,21.0,0.0,10912.0,Cloud,Bachelor,0
53769,27.0,0.0,8625.0,Web,Bachelor,0
53770,42.0,17.0,9804.0,Data,Bachelor,0
53771,24.0,0.0,8351.0,Software,Master,0
53772,44.0,15.0,11094.0,Data,Bachelor,1
53773,28.0,0.0,9495.0,Web,Master,0
53774,27.0,0.0,8295.0,AI,Bachelor,0
53775,44.0,15.0,4909.0,AI,,0
53776,22.0,0.0,9493.0,Web,Bachelor,0
53777,51.0,21.0,4328.0,Web,PhD,0
53778,25.0,0.0,14022.0,Software,Master,0
53779,58.0,29.0,5985.0,Cloud,Bachelor,0
53780,26.0,0.0,7148.0,Web,Bachelor,0
53781,32.0,4.0,7760.0,AI,Master,0
53782,48.0,22.0,5805.0,Software,Bachelor,0
53783,29.0,0.0,12498.0,AI,Bachelor,0
53784,44.0,19.0,2000.0,Software,Bachelor,0
53785,54.0,30.0,8703.0,AI,Master,0
53786,35.0,14.0,5337.0,AI,Master,1
53787,50.0,22.0,5632.0,AI,Master,1
53788,49.0,22.0,6048.0,Data,Master,1
53789,39.0,14.0,6906.0,Web,Bachelor,1
53790,28.0,0.0,6665.0,Data,Bachelor,0
53791,57.0,30.0,8631.0,Web,Bachelor,1
53792,52.0,30.0,5752.0,AI,Bachelor,0
53793,39.0,10.0,6681.0,Data,Bachelor,1
53794,27.0,1.0,7340.0,Cloud,Bachelor,0
53795,22.0,0.0,9835.0,Cloud,Master,0
53796,30.0,1.0,6064.0,Web,Bachelor,0
53797,47.0,18.0,8738.0,Software,Bachelor,0
53798,41.0,19.0,12846.0,,Master,0
53799,41.0,18.0,13337.0,AI,Bachelor,1
53800,53.0,29.0,5284.0,AI,Bachelor,0
53801,34.0,3.0,6189.0,Cloud,Bachelor,0
53802,57.0,30.0,8556.0,Web,Master,0
53803,52.0,26.0,5901.0,Data,Master,0
53804,50.0,20.0,5972.0,Software,Bachelor,0
53805,59.0,29.0,7712.0,Web,Master,0
53806,32.0,11.0,6626.0,Web,Master,0
53807,52.0,23.0,3851.0,AI,Bachelor,1
53808,50.0,28.0,10088.0,Web,Master,0
53809,39.0,13.0,8014.0,Data,Bachelor,1
53810,36.0,7.0,9477.0,Software,Bachelor,0
53811,27.0,2.0,3261.0,Data,Master,0
53812,28.0,6.0,7751.0,Data,Bachelor,0
53813,39.0,10.0,8457.0,AI,Master,0
53814,40.0,15.0,9083.0,Web,Master,0
53815,45.0,15.0,5711.0,AI,Bachelor,0
53816,60.0,29.0,7773.0,AI,Bachelor,0
53817,60.0,30.0,8830.0,Data,Bachelor,0
53818,25.0,0.0,7438.0,Software,Bachelor,0
53819,53.0,30.0,6221.0,Data,Master,1
53820,40.0,11.0,,Software,Master,0
53821,53.0,23.0,9402.0,AI,Bachelor,0
53822,34.0,4.0,9568.0,AI,PhD,0
53823,56.0,30.0,3674.0,AI,Bachelor,0
53824,46.0,20.0,8710.0,Data,Master,1
53825,33.0,8.0,6419.0,Web,Master,0
53826,30.0,4.0,7557.0,Data,PhD,0
53827,56.0,27.0,5372.0,Data,Bachelor,1
53828,25.0,0.0,2999.0,AI,Bachelor,0
53829,58.0,30.0,5039.0,Data,Bachelor,0
53830,57.0,28.0,2000.0,Cloud,Bachelor,0
53831,41.0,19.0,9375.0,Software,Bachelor,0
53832,28.0,0.0,11041.0,AI,Bachelor,0
53833,28.0,6.0,9976.0,Software,Bachelor,0
53834,51.0,26.0,6400.0,Software,Bachelor,0
53835,49.0,26.0,3711.0,AI,PhD,0
53836,38.0,9.0,3634.0,Cloud,Bachelor,0
53837,41.0,18.0,7889.0,Data,Master,0
53838,41.0,18.0,4621.0,Web,Bachelor,0
53839,23.0,0.0,3965.0,Web,Bachelor,0
53840,44.0,15.0,6275.0,Software,Master,0
53841,34.0,8.0,7164.0,Data,Master,0
53842,53.0,26.0,8260.0,Cloud,Master,0
53843,41.0,20.0,9501.0,Web,Bachelor,0
53844,28.0,7.0,5973.0,Software,Master,0
53845,36.0,12.0,5494.0,Web,Master,0
53846,34.0,10.0,5828.0,Data,Master,1
53847,60.0,30.0,5757.0,Data,Bachelor,0
53848,58.0,30.0,13756.0,Data,Bachelor,0
53849,47.0,23.0,7383.0,Data,Bachelor,1
53850,22.0,0.0,5230.0,Data,Bachelor,0
53851,49.0,20.0,5847.0,Data,PhD,0
53852,56.0,25.0,6306.0,Software,PhD,1
53853,24.0,0.0,5201.0,Cloud,Master,0
53854,55.0,24.0,9301.0,Data,Master,0
53855,44.0,20.0,9117.0,Software,Bachelor,0
53856,54.0,29.0,7808.0,AI,Master,1
53857,54.0,,6079.0,AI,Bachelor,1
53858,56.0,30.0,6155.0,Data,Bachelor,0
53859,28.0,7.0,8588.0,Software,Bachelor,0
53860,43.0,15.0,8703.0,Cloud,Bachelor,1
53861,27.0,5.0,,Web,Master,0
53862,56.0,30.0,5008.0,Data,Master,0
53863,56.0,26.0,9339.0,Software,Bachelor,0
53864,26.0,0.0,5687.0,Data,Master,0
53865,21.0,0.0,2000.0,Web,Bachelor,0
53866,39.0,16.0,5286.0,Cloud,Bachelor,1
53867,33.0,9.0,8392.0,Data,Bachelor,0
53868,30.0,9.0,17116.0,AI,Bachelor,0
53869,55.0,30.0,6687.0,Data,Master,0
53870,36.0,6.0,9721.0,Data,Master,0
53871,43.0,17.0,6443.0,Software,PhD,0
53872,42.0,18.0,7878.0,Software,Bachelor,0
53873,29.0,5.0,8277.0,Software,Master,0
53874,31.0,6.0,8450.0,AI,Bachelor,0
53875,53.0,30.0,8025.0,Web,Bachelor,0
53876,41.0,19.0,11394.0,Web,Bachelor,0
53877,34.0,11.0,7892.0,Web,Master,0
53878,49.0,18.0,6709.0,Web,Bachelor,0
53879,37.0,16.0,14611.0,AI,Master,0
53880,56.0,30.0,11686.0,Data,Master,1
53881,33.0,2.0,6789.0,Data,PhD,0
53882,41.0,14.0,5103.0,Data,PhD,1
53883,50.0,24.0,2772.0,Data,Bachelor,0
53884,31.0,9.0,2057.0,AI,Master,0
53885,40.0,15.0,5712.0,AI,Bachelor,0
53886,22.0,0.0,6963.0,Software,Bachelor,0
53887,24.0,0.0,2000.0,AI,Bachelor,0
53888,58.0,30.0,7853.0,Software,Master,0
53889,41.0,10.0,10198.0,Software,PhD,0
53890,45.0,16.0,6972.0,Software,Master,0
53891,26.0,0.0,5520.0,Web,Bachelor,0
53892,51.0,28.0,10729.0,Web,Bachelor,0
53893,25.0,4.0,7940.0,Data,PhD,0
53894,29.0,0.0,8979.0,Software,Master,0
53895,45.0,16.0,9370.0,Software,Master,0
53896,45.0,24.0,12619.0,AI,Bachelor,1
53897,27.0,0.0,9679.0,Software,Master,0
53898,48.0,23.0,6377.0,Software,Master,1
53899,23.0,0.0,11744.0,AI,Master,0
53900,46.0,18.0,10368.0,Software,Master,0
53901,,7.0,9721.0,Web,Master,0
53902,35.0,14.0,4536.0,Data,Bachelor,0
53903,43.0,22.0,6130.0,AI,Bachelor,1
53904,27.0,0.0,14957.0,Data,Bachelor,1
53905,44.0,15.0,5424.0,Cloud,Master,1
53906,48.0,22.0,8351.0,Software,Master,1
53907,29.0,0.0,5867.0,Cloud,Bachelor,0
53908,21.0,0.0,7937.0,Web,Master,0
53909,47.0,24.0,11809.0,Cloud,Bachelor,1
53910,42.0,13.0,9528.0,Data,Bachelor,0
53911,59.0,30.0,8486.0,Data,Bachelor,0
53912,29.0,2.0,2573.0,Software,Master,0
53913,38.0,14.0,8549.0,Data,Bachelor,0
53914,30.0,1.0,7264.0,AI,Bachelor,0
53915,22.0,0.0,9718.0,Cloud,Master,0
53916,41.0,19.0,7987.0,AI,Master,0
53917,22.0,0.0,8656.0,Data,Master,0
53918,36.0,12.0,11384.0,Web,Master,0
53919,45.0,14.0,12759.0,Cloud,Bachelor,0
53920,27.0,4.0,6987.0,Software,PhD,0
53921,60.0,30.0,7572.0,Data,Master,0
53922,37.0,13.0,7150.0,Software,Bachelor,1
53923,42.0,14.0,4151.0,Web,Master,0
53924,41.0,12.0,8289.0,Web,PhD,0
53925,43.0,22.0,12427.0,AI,Master,0
53926,24.0,0.0,10610.0,AI,Bachelor,0
53927,39.0,11.0,5954.0,AI,PhD,0
53928,60.0,30.0,10022.0,Data,Bachelor,0
53929,46.0,18.0,7937.0,Software,Bachelor,1
53930,41.0,12.0,6916.0,Software,Bachelor,0
53931,26.0,4.0,9859.0,Web,Bachelor,0
53932,32.0,11.0,4839.0,AI,Bachelor,0
53933,35.0,8.0,8180.0,Data,Bachelor,0
53934,57.0,27.0,9346.0,Software,Master,1
53935,29.0,7.0,13022.0,AI,Bachelor,0
53936,53.0,30.0,2153.0,,Bachelor,0
53937,49.0,24.0,4355.0,AI,Master,0
53938,34.0,7.0,5200.0,Web,Master,0
53939,57.0,30.0,7330.0,Cloud,Bachelor,0
53940,39.0,18.0,7305.0,Data,Bachelor,1
53941,40.0,12.0,5855.0,Data,Bachelor,0
53942,60.0,30.0,10102.0,Data,Master,1
53943,52.0,26.0,4455.0,Web,Bachelor,0
53944,54.0,28.0,8061.0,Data,Bachelor,0
53945,21.0,0.0,5464.0,Data,Bachelor,0
53946,43.0,17.0,7888.0,Web,Bachelor,0
53947,35.0,6.0,9619.0,Data,Bachelor,0
53948,50.0,27.0,4827.0,Data,Bachelor,0
53949,35.0,12.0,8513.0,AI,Bachelor,0
53950,45.0,20.0,11485.0,Cloud,Bachelor,0
53951,53.0,25.0,,AI,Bachelor,0
53952,55.0,30.0,11221.0,Cloud,Bachelor,1
53953,26.0,0.0,14367.0,Software,Master,0
53954,41.0,20.0,6949.0,Data,Bachelor,0
53955,21.0,0.0,9046.0,Data,Bachelor,0
53956,37.0,9.0,5461.0,AI,Bachelor,0
53957,42.0,20.0,12321.0,Software,Bachelor,0
53958,50.0,26.0,8626.0,Software,Bachelor,0
53959,41.0,15.0,5519.0,Software,PhD,0
53960,34.0,3.0,9328.0,Data,Bachelor,0
53961,33.0,4.0,4984.0,Software,Master,0
53962,37.0,14.0,4312.0,Data,Bachelor,0
53963,51.0,26.0,7905.0,Data,Master,1
53964,55.0,30.0,8438.0,Data,Master,0
53965,55.0,25.0,8193.0,AI,PhD,1
53966,40.0,19.0,9683.0,AI,Bachelor,0
53967,46.0,23.0,9370.0,Software,Bachelor,0
53968,58.0,30.0,11175.0,Software,Master,0
53969,40.0,10.0,10812.0,AI,Bachelor,0
53970,39.0,9.0,9739.0,Data,Bachelor,0
53971,44.0,21.0,9500.0,Cloud,Master,0
53972,23.0,2.0,10455.0,Cloud,Bachelor,0
53973,40.0,19.0,10142.0,Data,Bachelor,1
53974,49.0,26.0,7638.0,Web,Bachelor,0
53975,54.0,27.0,7427.0,AI,Bachelor,0
53976,60.0,30.0,4290.0,AI,Bachelor,0
53977,36.0,8.0,4792.0,Data,Bachelor,0
53978,45.0,16.0,11161.0,Web,Master,1
53979,59.0,28.0,10027.0,Data,Master,0
53980,52.0,22.0,9548.0,Data,Master,0
53981,23.0,0.0,7538.0,Software,Bachelor,0
53982,54.0,29.0,6002.0,Software,Master,1
53983,54.0,26.0,8618.0,Data,Master,0
53984,47.0,21.0,9160.0,AI,Bachelor,1
53985,46.0,22.0,11574.0,Web,Bachelor,1
53986,32.0,7.0,2292.0,Cloud,Bachelor,0
53987,39.0,8.0,2653.0,AI,PhD,0
53988,32.0,4.0,5977.0,Web,Master,0
53989,21.0,0.0,10304.0,Cloud,Bachelor,0
53990,49.0,27.0,6659.0,Data,Bachelor,0
53991,40.0,14.0,6206.0,Data,Master,0
53992,27.0,3.0,5433.0,AI,Master,0
53993,49.0,22.0,4815.0,AI,Bachelor,0
53994,60.0,30.0,14737.0,Software,Master,0
53995,60.0,30.0,3022.0,Software,Master,0
53996,47.0,16.0,2716.0,Data,Bachelor,0
53997,31.0,1.0,4459.0,AI,Bachelor,0
53998,,30.0,9747.0,Software,Bachelor,0
53999,25.0,0.0,7013.0,Data,Master,0
54000,33.0,6.0,7861.0,Web,Bachelor,0
54001,27.0,0.0,10584.0,AI,Bachelor,0
54002,37.0,11.0,11164.0,Web,Master,0
54003,56.0,26.0,9963.0,Software,Bachelor,1
54004,48.0,17.0,4356.0,AI,PhD,0
54005,29.0,6.0,4251.0,Cloud,Master,0
54006,40.0,19.0,8715.0,Data,Bachelor,0
54007,54.0,30.0,2005.0,Data,Master,0
54008,23.0,0.0,9675.0,Web,Master,0
54009,33.0,3.0,8419.0,Software,Bachelor,1
54010,58.0,30.0,12584.0,Data,PhD,1
54011,57.0,28.0,6226.0,Data,Master,0
54012,30.0,5.0,6169.0,Software,Bachelor,0
54013,36.0,7.0,8148.0,AI,Bachelor,1
54014,35.0,5.0,7204.0,Software,Bachelor,0
54015,48.0,22.0,4943.0,Data,Bachelor,1
54016,43.0,15.0,5864.0,Data,Master,0
54017,33.0,4.0,9133.0,Data,Master,0
54018,22.0,0.0,11324.0,Software,PhD,0
54019,26.0,2.0,9627.0,Data,PhD,0
54020,46.0,22.0,9556.0,Software,Bachelor,0
54021,34.0,9.0,6566.0,Software,Bachelor,0
54022,49.0,18.0,9780.0,AI,PhD,1
54023,27.0,0.0,8385.0,AI,Bachelor,0
54024,47.0,25.0,10489.0,Data,PhD,0
54025,41.0,19.0,9113.0,Web,Bachelor,0
54026,40.0,12.0,4706.0,Data,Bachelor,0
54027,27.0,0.0,6850.0,Data,Master,0
54028,32.0,9.0,8318.0,Data,PhD,0
54029,40.0,16.0,5845.0,Web,PhD,0
54030,27.0,2.0,8468.0,Web,Master,0
54031,47.0,20.0,8882.0,AI,PhD,1
54032,25.0,0.0,5681.0,,Bachelor,0
54033,35.0,13.0,12613.0,AI,Bachelor,0
54034,57.0,30.0,8265.0,AI,PhD,0
54035,21.0,0.0,4938.0,Data,Bachelor,0
54036,54.0,25.0,8681.0,AI,PhD,0
54037,59.0,30.0,6714.0,AI,Master,0
54038,25.0,0.0,7674.0,Software,Master,0
54039,42.0,11.0,2961.0,AI,Bachelor,0
54040,23.0,0.0,13217.0,Cloud,Bachelor,0
54041,28.0,0.0,2000.0,Data,Master,0
54042,35.0,11.0,13046.0,Cloud,Bachelor,0
54043,36.0,8.0,5797.0,AI,Bachelor,0
54044,34.0,7.0,6727.0,Data,Master,0
54045,25.0,0.0,7563.0,Cloud,Master,0
54046,48.0,19.0,8570.0,Cloud,Master,0
54047,35.0,7.0,10306.0,Software,,0
54048,42.0,20.0,4620.0,AI,Bachelor,0
54049,44.0,23.0,10779.0,Cloud,Master,0
54050,55.0,24.0,12477.0,Cloud,Bachelor,1
54051,27.0,3.0,7673.0,Data,Master,0
54052,36.0,8.0,10301.0,Data,Bachelor,0
54053,45.0,23.0,5425.0,Data,Bachelor,0
54054,22.0,0.0,6715.0,Web,Bachelor,0
54055,54.0,23.0,3257.0,Data,Bachelor,0
54056,28.0,0.0,12019.0,Software,Master,0
54057,49.0,25.0,8865.0,Cloud,Master,0
54058,51.0,20.0,9498.0,Software,Master,0
54059,45.0,14.0,9097.0,Data,Bachelor,1
54060,30.0,3.0,12062.0,Data,Bachelor,0
54061,58.0,30.0,11711.0,Web,Bachelor,1
54062,22.0,0.0,6268.0,Cloud,PhD,0
54063,31.0,8.0,4147.0,AI,Bachelor,0
54064,23.0,0.0,8171.0,Cloud,Bachelor,0
54065,24.0,0.0,10318.0,Software,Bachelor,0
54066,34.0,6.0,10632.0,AI,Bachelor,0
54067,35.0,9.0,6993.0,Software,Bachelor,0
54068,46.0,21.0,10639.0,Software,Master,0
54069,41.0,15.0,2486.0,Cloud,Bachelor,0
54070,52.0,29.0,6806.0,AI,Bachelor,0
54071,59.0,30.0,2844.0,Data,Bachelor,1
54072,49.0,20.0,11143.0,Web,Bachelor,0
54073,46.0,16.0,6277.0,Cloud,Bachelor,0
54074,33.0,10.0,6571.0,Web,Master,0
54075,59.0,30.0,6874.0,AI,Bachelor,0
54076,36.0,11.0,7601.0,Web,Master,0
54077,35.0,9.0,11987.0,Software,,0
54078,,27.0,12574.0,Data,Bachelor,1
54079,31.0,0.0,2060.0,Software,Bachelor,0
54080,36.0,9.0,11209.0,Data,Bachelor,0
54081,57.0,30.0,11077.0,Web,Bachelor,0
54082,57.0,30.0,10832.0,Data,Master,1
54083,22.0,0.0,6423.0,Web,Bachelor,0
54084,44.0,17.0,7166.0,Software,PhD,1
54085,30.0,7.0,6533.0,Data,Bachelor,0
54086,45.0,18.0,5381.0,AI,Master,1
54087,,8.0,9121.0,AI,Bachelor,1
54088,51.0,24.0,5192.0,AI,Bachelor,1
54089,48.0,17.0,10185.0,Web,Master,0
54090,52.0,25.0,7466.0,AI,Master,0
54091,55.0,30.0,,AI,Bachelor,0
54092,46.0,25.0,12935.0,Data,PhD,0
54093,36.0,14.0,5893.0,Web,Bachelor,1
54094,52.0,30.0,6652.0,Cloud,Bachelor,0
54095,22.0,0.0,7717.0,Software,Bachelor,0
54096,41.0,14.0,4510.0,AI,Bachelor,0
54097,60.0,30.0,5870.0,Software,PhD,0
54098,51.0,21.0,8611.0,Data,Bachelor,0
54099,30.0,7.0,12518.0,Data,Bachelor,0
54100,38.0,13.0,5698.0,Cloud,Bachelor,0
54101,49.0,23.0,,Web,Master,0
54102,60.0,30.0,11313.0,Web,Bachelor,1
54103,35.0,8.0,8783.0,Data,Master,1
54104,53.0,27.0,7720.0,Software,Bachelor,1
54105,26.0,0.0,7944.0,Web,Bachelor,0
54106,29.0,6.0,9859.0,AI,Master,0
54107,27.0,5.0,6135.0,Data,Bachelor,0
54108,41.0,11.0,5227.0,AI,Bachelor,0
54109,40.0,15.0,10630.0,AI,Master,1
54110,56.0,25.0,13221.0,Software,Bachelor,0
54111,38.0,15.0,11604.0,Web,Bachelor,0
54112,45.0,18.0,7587.0,Cloud,Master,1
54113,40.0,11.0,2000.0,Cloud,Master,0
54114,35.0,6.0,,Cloud,Master,0
54115,59.0,28.0,10029.0,Web,Bachelor,1
54116,47.0,25.0,5664.0,Cloud,Bachelor,0
54117,51.0,26.0,8469.0,AI,Bachelor,0
54118,39.0,18.0,5200.0,AI,Bachelor,0
54119,48.0,22.0,10791.0,AI,Bachelor,0
54120,58.0,30.0,4692.0,Software,Master,1
54121,58.0,28.0,6710.0,Software,Master,0
54122,56.0,30.0,7432.0,Software,PhD,1
54123,43.0,20.0,8203.0,Data,Master,0
54124,25.0,0.0,11101.0,Data,Bachelor,0
54125,29.0,2.0,10329.0,AI,Bachelor,1
54126,31.0,3.0,6236.0,AI,Master,0
54127,27.0,2.0,8411.0,Software,Bachelor,0
54128,52.0,22.0,10449.0,Software,Bachelor,0
54129,37.0,10.0,8958.0,Web,Bachelor,0
54130,44.0,17.0,7869.0,Software,Master,0
54131,45.0,24.0,4401.0,Data,Bachelor,0
54132,43.0,14.0,4402.0,Software,Bachelor,0
54133,30.0,7.0,3359.0,Software,Bachelor,0
54134,29.0,4.0,3728.0,AI,Master,0
54135,48.0,22.0,6205.0,Cloud,Master,0
54136,38.0,14.0,9727.0,Data,Bachelor,0
54137,44.0,20.0,8724.0,Web,Master,0
54138,22.0,0.0,6982.0,AI,Bachelor,0
54139,46.0,23.0,8791.0,Data,Bachelor,0
54140,43.0,19.0,10953.0,Data,Bachelor,0
54141,25.0,0.0,9401.0,AI,PhD,0
54142,39.0,15.0,8579.0,AI,Bachelor,0
54143,40.0,13.0,6923.0,Software,Bachelor,0
54144,42.0,19.0,10069.0,Web,Bachelor,0
54145,46.0,24.0,9142.0,AI,Bachelor,0
54146,32.0,2.0,9551.0,AI,Bachelor,0
54147,37.0,16.0,7789.0,Cloud,Bachelor,0
54148,26.0,0.0,7624.0,Software,Bachelor,0
54149,27.0,4.0,9295.0,Software,Bachelor,0
54150,43.0,20.0,6906.0,Software,Master,0
54151,24.0,0.0,2000.0,Software,Master,0
54152,46.0,25.0,3047.0,Data,Bachelor,1
54153,56.0,25.0,6387.0,Cloud,Master,0
54154,50.0,22.0,6772.0,AI,Bachelor,0
54155,24.0,0.0,2899.0,Data,Bachelor,0
54156,40.0,13.0,8332.0,Data,Bachelor,0
54157,28.0,3.0,7473.0,Cloud,Master,0
54158,45.0,18.0,12645.0,Data,Master,0
54159,60.0,30.0,7300.0,Cloud,Bachelor,0
54160,41.0,15.0,4919.0,Software,Master,0
54161,37.0,13.0,7233.0,Data,Bachelor,0
54162,47.0,19.0,15007.0,Cloud,Master,0
54163,43.0,20.0,4253.0,Software,Bachelor,0
54164,27.0,0.0,10023.0,Web,Master,0
54165,42.0,21.0,3739.0,AI,Master,1
54166,56.0,30.0,7855.0,Cloud,Master,0
54167,43.0,19.0,8486.0,Web,Bachelor,0
54168,50.0,19.0,7304.0,Data,Bachelor,0
54169,48.0,26.0,7515.0,Data,Bachelor,1
54170,56.0,30.0,10509.0,AI,Bachelor,1
54171,59.0,30.0,3673.0,Software,Bachelor,0
54172,45.0,20.0,,Software,Bachelor,1
54173,30.0,3.0,5547.0,Software,Bachelor,0
54174,60.0,30.0,9198.0,Data,Master,0
54175,44.0,20.0,2000.0,AI,,0
54176,21.0,0.0,9035.0,AI,Master,0
54177,28.0,6.0,5656.0,Data,Bachelor,0
54178,22.0,0.0,13693.0,Cloud,Master,0
54179,54.0,30.0,7525.0,AI,Master,1
54180,55.0,30.0,8222.0,Software,Bachelor,1
54181,30.0,9.0,12034.0,Web,Bachelor,0
54182,47.0,25.0,8623.0,Data,Master,1
54183,32.0,8.0,6595.0,Web,Bachelor,0
54184,40.0,16.0,8562.0,Data,Bachelor,0
54185,45.0,17.0,13647.0,Data,Bachelor,0
54186,38.0,17.0,9890.0,Software,PhD,1
54187,36.0,12.0,4171.0,Data,Bachelor,0
54188,42.0,12.0,10209.0,AI,Bachelor,0
54189,35.0,5.0,10414.0,AI,Bachelor,1
54190,60.0,30.0,7888.0,Cloud,Bachelor,0
54191,24.0,0.0,7623.0,Data,Bachelor,0
54192,56.0,25.0,7653.0,Web,PhD,0
54193,47.0,21.0,2543.0,AI,Master,0
54194,27.0,2.0,9402.0,AI,Master,0
54195,40.0,9.0,7750.0,Cloud,Bachelor,0
54196,22.0,0.0,13852.0,Web,Bachelor,0
54197,38.0,16.0,8094.0,Cloud,Master,0
54198,46.0,24.0,6114.0,Web,Bachelor,0
54199,33.0,6.0,4571.0,Software,Bachelor,0
54200,59.0,30.0,6701.0,AI,Bachelor,0
54201,21.0,0.0,3274.0,Cloud,Bachelor,0
54202,50.0,29.0,12418.0,Web,PhD,0
54203,36.0,11.0,10399.0,Web,Master,0
54204,27.0,4.0,9822.0,Software,Master,0
54205,30.0,6.0,7977.0,AI,Bachelor,0
54206,57.0,,3585.0,Software,Master,0
54207,60.0,30.0,9984.0,Cloud,Master,0
54208,27.0,0.0,7547.0,Web,PhD,0
54209,39.0,11.0,12676.0,Data,Master,0
54210,59.0,30.0,5823.0,Cloud,PhD,0
54211,54.0,28.0,5561.0,AI,Master,1
54212,54.0,23.0,9043.0,Software,Bachelor,1
54213,53.0,30.0,9942.0,Software,Master,0
54214,46.0,25.0,10469.0,Web,Master,1
54215,36.0,10.0,4532.0,Web,PhD,0
54216,,23.0,10562.0,Web,Bachelor,0
54217,29.0,2.0,11292.0,Web,Master,0
54218,31.0,8.0,10007.0,AI,PhD,0
54219,46.0,23.0,10058.0,Software,Master,0
54220,24.0,0.0,11942.0,Data,Master,0
54221,39.0,18.0,8503.0,Cloud,Master,1
54222,56.0,,6109.0,Web,Bachelor,0
54223,28.0,3.0,12274.0,AI,Master,0
54224,23.0,0.0,5221.0,Data,Bachelor,0
54225,54.0,30.0,7080.0,Web,Bachelor,0
54226,36.0,14.0,8901.0,AI,Master,0
54227,56.0,29.0,12832.0,Software,Bachelor,0
54228,42.0,14.0,8367.0,Cloud,PhD,0
54229,28.0,0.0,11908.0,Software,Bachelor,0
54230,34.0,7.0,2000.0,Software,Master,0
54231,21.0,0.0,8308.0,Data,Bachelor,0
54232,49.0,18.0,8343.0,Data,Bachelor,1
54233,51.0,29.0,13268.0,Data,Bachelor,0
54234,48.0,18.0,3606.0,AI,Bachelor,0
54235,35.0,14.0,2000.0,Data,Bachelor,0
54236,39.0,13.0,9632.0,Web,Bachelor,0
54237,25.0,1.0,8006.0,Data,Master,0
54238,59.0,29.0,6710.0,AI,Master,0
54239,53.0,,10236.0,Data,Master,1
54240,49.0,24.0,3930.0,Data,Bachelor,0
54241,38.0,17.0,6634.0,Data,Master,0
54242,56.0,30.0,9953.0,Data,Master,1
54243,24.0,0.0,10059.0,Data,Master,0
54244,22.0,0.0,7230.0,Web,PhD,0
54245,40.0,9.0,7781.0,Software,Master,0
54246,31.0,8.0,10470.0,Data,PhD,0
54247,47.0,17.0,6641.0,Web,Master,0
54248,49.0,25.0,5096.0,Web,Bachelor,0
54249,33.0,6.0,7755.0,Web,Bachelor,1
54250,55.0,27.0,6943.0,AI,Bachelor,0
54251,54.0,24.0,9177.0,AI,Bachelor,1
54252,53.0,23.0,5816.0,Web,Master,0
54253,27.0,2.0,6479.0,Web,Bachelor,0
54254,22.0,0.0,6283.0,Software,Bachelor,0
54255,35.0,4.0,4104.0,Web,Bachelor,0
54256,32.0,6.0,5742.0,Software,Master,0
54257,30.0,5.0,7472.0,Software,Bachelor,1
54258,54.0,30.0,6122.0,Cloud,Bachelor,0
54259,34.0,10.0,5207.0,Web,Bachelor,0
54260,57.0,30.0,8034.0,Software,Master,1
54261,29.0,8.0,8890.0,Cloud,Bachelor,0
54262,40.0,16.0,9015.0,Cloud,Master,0
54263,58.0,30.0,6575.0,Data,Bachelor,1
54264,22.0,0.0,10375.0,Web,Bachelor,0
54265,44.0,16.0,7253.0,Cloud,Bachelor,1
54266,31.0,1.0,10314.0,Data,Master,0
54267,58.0,29.0,11853.0,AI,Bachelor,0
54268,24.0,0.0,6446.0,AI,Master,0
54269,31.0,9.0,5788.0,AI,Master,1
54270,31.0,2.0,8360.0,AI,Master,0
54271,59.0,28.0,8429.0,Software,Bachelor,0
54272,52.0,23.0,10101.0,AI,Master,1
54273,51.0,29.0,4620.0,Cloud,Bachelor,0
54274,25.0,0.0,9562.0,Data,Master,0
54275,27.0,0.0,5308.0,Data,Bachelor,0
54276,58.0,30.0,12995.0,Cloud,Master,0
54277,51.0,25.0,2926.0,Web,Bachelor,0
54278,25.0,4.0,10969.0,Data,Bachelor,0
